batch_size,index,stage,activity_ms,interval_count,tensor_active_pct,tensor_active_pct_alignment_delta_pp,sm_active_pct,sm_active_pct_alignment_delta_pp,sm_issue_pct,sm_issue_pct_alignment_delta_pp,compute_warps_pct,compute_warps_pct_alignment_delta_pp,dram_read_pct,dram_read_pct_alignment_delta_pp,dram_write_pct,dram_write_pct_alignment_delta_pp
5,6,action,57.866085,4708,6.242081229445538,0.02167055193037548,69.8042206933474,0.3365562228721757,7.018733702133123,0.023382729279162184,37.09194684589428,0.17517182992421,37.76132520456499,0.1306600576140582,22.755315345767734,0.11297220124706797
5,7,vlm_embed,58.552005,1404,38.54308242732252,0.5339117080619147,84.38382246688222,0.08700009504370598,13.22569555047688,0.07382435494736583,30.215322344640462,0.23120583146555163,29.975447860410586,0.043499603472159976,20.80405615486609,0.11479109895553563
5,7,vlm_prefill,231.830908,187,65.06663839232343,0.06122489931324537,97.74991407099178,0.03410755307915281,12.29070573281799,0.008191246009353392,32.60291175238808,0.016906844017540834,32.192347264584754,0.0017516085473801013,14.641176839975108,0.008374090481497731
5,7,vlm_total,290.382913,1591,59.718502148919484,0.11838831577532005,95.05481244001433,0.03642170570829251,12.479234485811498,0.02142532401691355,32.12148484783607,0.060117497340485215,31.745337818826826,0.009215927935816381,15.883842728032693,0.025073310701309026
5,7,action,57.812003,4707,6.260920124147922,0.025518749108208283,69.77528068003456,0.3188814440489125,7.031319983844877,0.024085949763754222,37.1025198348516,0.2213734057960295,37.7852256909348,0.11427280940257845,22.765603260623923,0.12446214672755929
5,8,vlm_embed,58.208487,1401,38.475169694756026,0.5967838160782293,84.38136514353998,0.1203253745454731,13.213551659571568,0.09439329697746679,30.30588185533838,0.2447518348999509,30.203627247689845,0.049580123943094634,20.957584398302604,0.12421367351465307
5,8,vlm_prefill,231.797684,192,65.01992849505778,0.05559741485596703,97.83848463300436,0.035888167027593454,12.302978191102202,0.008453242354223178,32.608760853710685,0.01478964302334873,32.17032304343472,0.00437149320266883,14.641948036029557,0.008065041754257152
5,8,vlm_total,290.006171,1593,59.69200653319891,0.12572306952737478,95.13744360977753,0.04622613358112915,12.485743625779605,0.02534861232314789,32.14653930243436,0.060946423791790494,31.775578385882003,0.008734131385086386,15.90958877561264,0.029397036520302677
5,8,action,57.933276,4706,6.271405280101888,0.029314931197745864,69.71714175114144,0.31123596393892683,7.082014143305136,0.028255401955863846,37.064231306373905,0.23277753186268768,37.710887159220896,0.12211084006366235,22.693146681364954,0.12501728712873117
5,9,vlm_embed,57.847565,1399,38.3525256594638,0.5974655458704277,84.46737363966832,0.11768061456001533,13.173633289491097,0.05915507420234434,30.3908067176207,0.25448683967942287,30.387319932999773,0.060562134292084124,21.07881787245496,0.12468040789616452
5,9,vlm_prefill,231.632506,185,65.00706919347495,0.047988942450075456,97.85802977929185,0.024036155788948577,12.296765182862547,0.007546432192034658,32.62659054856489,0.019608413682668413,32.23177610917873,0.0025269337629083566,14.655171265124594,0.004492901354700152
5,9,vlm_total,289.480071,1584,59.6806215582281,0.11894845776792806,95.18213969555093,0.027872474855087148,12.471992046043129,0.017413924152311466,32.179807977178505,0.06654478815573128,31.863193573695096,0.012925988262590948,15.938825484812044,0.02851028732820815
5,9,action,58.01263,4721,6.290103017222284,0.02692544709660627,69.7474298096811,0.36849594648613504,7.080407576763887,0.024039334193260764,37.00590695508892,0.19022554226553723,37.67316055141786,0.16108297451778952,22.70189862104166,0.12632235428733196
