batch_size,id,kernel,kernel_key,own_hlo_stage,grid,block,static_shared,dynamic_shared,kernel_ms,sm_pct,tensor_pct,dram_pct,dram_gbps,l2_pct,l2_hit_pct,occupancy_pct,theoretical_occupancy_pct,registers_per_thread,shared_bytes_per_block,replay_passes,l2_gbps,l1_hit_pct,active_warps_per_scheduler,eligible_warps_per_scheduler,issued_warps_per_scheduler,no_eligible_pct,issue_active_pct,warp_cycles_barrier,warp_cycles_branch_resolving,warp_cycles_dispatch_stall,warp_cycles_drain,warp_cycles_imc_miss,warp_cycles_lg_throttle,warp_cycles_long_scoreboard,warp_cycles_math_pipe_throttle,warp_cycles_membar,warp_cycles_mio_throttle,warp_cycles_misc,warp_cycles_no_instruction,warp_cycles_not_selected,warp_cycles_selected,warp_cycles_short_scoreboard,warp_cycles_sleeping,warp_cycles_tex_throttle,warp_cycles_wait,stage,reference_total_ms,reference_count,reference_stage,stage_match_conflict
5,87,loop_dynamic_slice_fusion_21,loop_dynamic_slice_fusion_21,action,"(6144, 1, 1)","(128, 1, 1)",0,0,0.038304,5.43,0.0,86.8,631.75271512114,39.6,50.24,83.21,100.0,16,1024,17,660.5446950710101,3.02,10.07,0.04,0.03,97.17,2.83,0.0,0.35,0.18,30.73,3.06,13.18,273.45,0.33,0.0,14.59,0.0,0.59,0.47,1.0,14.98,0,0,2.23,action,62.133355,1800.0,action,False
5,88,wrapped_convert_1,wrapped_convert_1,action,"(40, 1, 1)","(128, 1, 1)",0,0,0.0027519999999999997,0.3,0.0,1.25,9.023255813950001,1.32,74.91,8.15,100.0,16,1024,17,35.59302325581,14.08,1.02,0.01,0.01,98.7,1.3,0.0,0.4,0.0,1.06,39.0,0.0,27.29,0.0,0.0,0.0,0.0,4.47,0.0,1.0,1.3,0,0,1.7,action,3.049205,1800.0,action,False
5,89,gemm_fusion_dot_116_0,gemm_fusion_dot_116_0,action,"(48, 1, 1)","(256, 1, 1)",0,18432,0.024735999999999998,10.96,5.92,80.79,587.5912031047901,20.12,5.32,16.64,66.67,58,19456,17,541.8745148771,0.0,2.01,0.16,0.12,87.55,12.45,4.3,0.05,0.02,0.01,1.03,0.08,6.29,0.37,0.0,0.95,0.01,0.08,0.28,1.0,0.89,0,0,0.66,,,,,False
5,90,loop_slice_fusion_2,loop_slice_fusion_2,action,"(120, 1, 1)","(128, 1, 1)",0,0,0.003072,1.79,0.0,1.84,13.25,2.12,76.26,11.51,100.0,16,1024,17,56.73958333333,24.3,1.3,0.04,0.04,96.46,3.54,0.0,0.14,0.04,0.36,15.0,0.0,16.85,0.07,0.0,0.0,0.01,0.96,0.06,1.0,0.38,0,0,1.94,action,3.464824,1800.0,action,False
5,91,fusion_501,fusion_501,action,"(200, 1, 1)","(64, 1, 1)",0,8,0.0035199999999999997,4.6,0.0,5.12,37.09090909091,8.57,83.95,9.27,66.67,17,1032,17,230.81818181818,16.25,1.14,0.09,0.09,91.41,8.59,0.33,0.04,0.02,0.13,3.69,0.0,6.16,0.01,0.0,0.0,0.0,0.23,0.05,1.0,0.72,0,0,1.11,action,3.8445329999999998,1800.0,action,False
5,92,loop_transpose_fusion_4,loop_transpose_fusion_4,action,"(4096, 1, 1)","(128, 1, 1)",0,0,0.012992,8.68,0.0,79.16,575.00492610837,24.34,50.71,69.74,100.0,16,1024,17,656.26108374384,5.85,8.49,0.13,0.09,91.24,8.76,0.0,0.31,0.1,0.99,3.64,0.0,84.99,0.2,0.0,0.35,0.01,0.61,0.43,1.0,1.26,0,0,2.12,action,16.917384,1800.0,action,False
5,93,gemm_fusion_dot_100_0,gemm_fusion_dot_100_0,action,"(64, 1, 1)","(128, 1, 1)",0,36864,0.01136,18.36,18.36,62.01,451.65070422535,39.64,63.8,8.32,16.67,96,37888,17,1069.58028169014,0.0,0.99,0.15,0.15,84.65,15.35,0.94,0.02,0.05,0.02,0.57,0.01,1.76,0.7,0.0,0.02,0.01,0.13,0.0,1.0,0.35,0,0,0.97,action,15.553151,1800.0,action,False
5,94,loop_cosine_sine_fusion_1,loop_cosine_sine_fusion_1,action,"(50, 1, 1)","(128, 1, 1)",0,0,0.0028799999999999997,1.98,0.0,0.42,2.9777777777800005,2.01,94.19,8.31,100.0,25,1024,17,53.94444444444001,8.33,0.98,0.07,0.07,92.71,7.29,0.0,0.31,0.05,0.2,6.17,0.0,1.9,0.0,0.0,0.0,0.01,1.9,0.0,1.0,0.47,0,0,1.39,action,2.780789,1800.0,action,False
5,95,input_transpose_fusion_10,input_transpose_fusion_10,action,"(60, 1, 1)","(128, 1, 1)",4224,0,0.0033599999999999997,4.5,0.0,6.92,50.28571428571,5.02,70.48,8.3,100.0,30,5248,17,134.68571428571002,35.0,1.0,0.04,0.04,95.65,4.35,0.6,0.09,0.05,0.35,6.85,0.01,10.53,0.0,0.0,0.19,0.01,0.58,0.0,1.0,0.15,0,0,1.61,action,2.9975870000000002,1800.0,action,False
5,96,input_transpose_fusion_11,input_transpose_fusion_11,action,"(60, 1, 1)","(128, 1, 1)",8448,0,0.004128,6.31,0.0,16.0,116.18604651163001,7.97,50.06,8.27,83.33,44,9472,17,214.41085271318002,19.44,1.02,0.05,0.05,94.6,5.4,0.57,0.06,0.07,0.46,4.51,0.34,9.56,0.01,0.0,0.23,0.01,0.42,0.0,1.0,0.06,0,0,1.5,action,3.810912,1800.0,action,False
5,97,input_transpose_fusion_12,input_transpose_fusion_12,action,"(60, 1, 1)","(128, 1, 1)",4224,0,0.0038399999999999997,4.94,0.0,12.82,92.43333333333001,5.48,39.83,8.2,100.0,33,5248,17,146.60833333333,29.17,0.98,0.05,0.05,95.29,4.71,0.46,0.08,0.07,0.29,5.57,0.25,11.48,0.0,0.0,0.17,0.01,0.48,0.0,1.0,0.01,0,0,1.59,action,3.0934530000000002,1800.0,action,False
5,98,wrapped_concatenate_1,wrapped_concatenate_1,action,"(400, 1, 1)","(128, 1, 1)",0,0,0.003104,4.68,0.0,9.7,70.43298969072,6.2,59.41,32.46,100.0,16,1024,17,166.40206185567,21.64,4.1,0.18,0.11,89.26,10.74,0.0,0.18,0.22,0.52,15.1,0.0,14.87,0.7,0.0,0.0,0.0,1.14,0.7,1.0,0.81,0,0,2.3,action,2.699503,1800.0,action,False
5,99,gemm_fusion_dot_99_0,gemm_fusion_dot_99_0,action,"(16, 2, 1)","(128, 1, 1)",0,32768,0.007871999999999999,6.11,5.84,21.46,155.67479674797002,18.89,70.69,8.31,16.67,186,33792,17,509.29674796748003,0.0,1.01,0.09,0.09,91.3,8.7,0.92,0.01,0.09,0.04,1.59,0.61,3.74,0.48,0.0,0.5,0.01,0.19,0.0,1.0,0.56,0,0,1.83,action,11.665066,1800.0,action,False
5,100,input_concatenate_fusion_1,input_concatenate_fusion_1,action,"(2420, 1, 1)","(128, 1, 1)",0,0,0.008383999999999999,15.57,0.0,64.5,468.27480916031004,23.18,50.9,72.65,100.0,36,1024,17,621.58778625954,9.6,8.62,0.42,0.2,80.12,19.88,0.0,0.18,0.29,0.04,2.89,0.01,34.7,1.03,0.0,0.23,0.01,0.43,1.12,1.0,0.66,0,0,1.68,action,12.038592,1800.0,action,False
5,101,gemm_fusion_dot_105_0,gemm_fusion_dot_105_0,action,"(24, 5, 1)","(128, 1, 1)",0,32768,0.009087999999999999,18.86,18.59,53.58,390.21126760563004,44.94,75.07,11.85,25.0,108,33792,17,1206.80281690141,0.0,1.43,0.15,0.14,86.47,13.53,1.96,0.01,0.11,0.11,0.95,0.09,2.2,0.96,0.0,0.6,0.0,0.09,0.11,1.0,0.94,0,0,1.48,action,15.054855,1800.0,action,False
5,102,input_reduce_fusion_8,input_reduce_fusion_8,mixed,"(10, 1, 1)","(1024, 1, 1)",8320,0,0.010432,3.49,0.0,22.21,160.94478527607,6.53,9.13,66.01,66.67,64,9344,17,175.89263803681,13.26,7.97,0.57,0.27,72.76,27.24,1.33,0.06,0.37,0.08,2.38,0.07,19.21,0.84,0.0,0.65,0.0,0.24,1.08,1.0,0.56,0,0,1.3,action,15.573281,1800.0,action,False
5,103,loop_exponential_fusion,loop_exponential_fusion,action,"(765, 1, 1)","(128, 1, 1)",0,0,0.006208,8.98,0.0,53.38,385.31958762887,20.64,52.78,50.17,100.0,20,1024,17,554.0051546391801,58.59,5.92,0.28,0.13,87.12,12.88,0.0,0.09,0.2,0.42,4.97,0.0,34.64,1.07,0.0,0.03,0.0,0.54,1.19,1.0,0.41,0,0,1.45,action,5.26457,1800.0,action,False
5,104,input_reduce_fusion_7,input_reduce_fusion_7,vlm_embed,"(10, 1, 1)","(1024, 1, 1)",8320,0,0.007552,2.84,0.0,29.66,214.61016949153,8.41,5.81,65.44,66.67,64,9344,17,227.08474576271,0.65,8.01,0.44,0.15,84.87,15.13,3.63,0.16,0.12,0.23,4.33,17.27,17.67,0.48,0.0,2.02,0.01,0.5,1.92,1.0,1.8,0,0,1.61,,12.306445,1800.0,action,True
5,105,loop_transpose_fusion_3,loop_transpose_fusion_3,action,"(765, 1, 1)","(128, 1, 1)",0,0,0.005632,12.01,0.0,42.61,306.13636363636,18.14,42.4,52.66,100.0,25,1024,17,485.69318181818005,64.36,6.53,0.47,0.18,82.41,17.59,0.0,0.07,1.32,0.24,3.56,0.16,25.22,1.58,0.0,0.03,0.0,0.32,1.69,1.0,0.31,0,0,1.18,action,5.52016,1800.0,action,False
5,106,input_concatenate_fusion_2,input_concatenate_fusion_2,action,"(2420, 1, 1)","(128, 1, 1)",0,0,0.008608,16.79,0.0,61.84,448.41635687732,22.23,51.25,73.72,100.0,20,1024,17,597.5985130111501,5.78,8.96,0.41,0.21,79.34,20.66,0.0,0.13,0.3,0.36,2.74,0.03,33.9,0.85,0.0,0.0,0.01,0.36,1.01,1.0,0.51,0,0,2.3,action,14.803134,1800.0,action,False
5,107,gemm_fusion_dot_106_0,gemm_fusion_dot_106_0,action,"(16, 5, 4)","(128, 1, 1)",0,12288,0.010432,22.66,22.66,50.61,367.19018404908,38.64,69.19,30.17,41.67,94,13312,17,1038.2638036809801,12.64,3.7,0.36,0.22,77.94,22.06,2.77,0.03,0.29,0.06,1.27,0.0,4.8,1.35,0.0,2.29,0.0,0.1,0.62,1.0,0.76,0,0,1.26,,,,,False
